"product_id","product_name","product_category","product_subcategory","product_manufacturer","order_details_id","order_id","product_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","order_id","customer_id","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode","customer_id","customer_name","customer_segment"
"383","Bush Cubix Conference Tables, Fully Assembled","Furniture","Tables","Bush","5089","CA-2017-154662","383","3","0","173","0.25","693","CA-2017-154662","81","2017-06-09 00:00:00","Minneapolis","Minnesota","Central","United States","55407","2017-06-16 00:00:00","Standard Class","81","Benjamin Farhat","Home Office"
"845","Hon Olson Stacker Stools","Furniture","Chairs","Hon","5090","CA-2017-154690","845","2","0.2","23","0.1","225","CA-2017-154690","157","2017-08-15 00:00:00","Fayetteville","North Carolina","South","United States","28314","2017-08-17 00:00:00","Second Class","157","Christopher Conant","Consumer"
"58","Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red","Office Supplies","Binders","Acco","5091","CA-2017-154711","58","4","0.2","4","0.34","12","CA-2017-154711","756","2017-11-22 00:00:00","New York City","New York","East","United States","10009","2017-11-26 00:00:00","Standard Class","756","Todd Boyes","Corporate"
"325","BIC Liqua Brite Liner","Office Supplies","Art","BIC","5092","CA-2017-154711","325","3","0","7","0.36","21","CA-2017-154711","756","2017-11-22 00:00:00","New York City","New York","East","United States","10009","2017-11-26 00:00:00","Standard Class","756","Todd Boyes","Corporate"
"1041","Luxo Economy Swing Arm Lamp","Furniture","Furnishings","Luxo","5093","CA-2017-154711","1041","2","0","11","0.28","40","CA-2017-154711","756","2017-11-22 00:00:00","New York City","New York","East","United States","10009","2017-11-26 00:00:00","Standard Class","756","Todd Boyes","Corporate"
"761","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black","Furniture","Chairs","Global","5094","CA-2017-154739","761","2","0.2","28","0.09","322","CA-2017-154739","476","2017-12-10 00:00:00","San Francisco","California","West","United States","94109","2017-12-15 00:00:00","Second Class","476","Logan Haushalter","Consumer"
"902","Ibico Presentation Index for Binding Systems","Office Supplies","Binders","Ibico","5095","CA-2017-154767","902","2","0","4","0.47","8","CA-2017-154767","77","2017-06-28 00:00:00","Paterson","New Jersey","East","United States","7501","2017-06-30 00:00:00","Second Class","77","Becky Pak","Consumer"
"519","Disposable Triple-Filter Dust Bags","Office Supplies","Appliances","Other","5096","CA-2017-154767","519","2","0","2","0.26","9","CA-2017-154767","77","2017-06-28 00:00:00","Paterson","New Jersey","East","United States","7501","2017-06-30 00:00:00","Second Class","77","Becky Pak","Consumer"
"1758","Xerox 1960","Office Supplies","Paper","Xerox","5097","CA-2017-154767","1758","2","0","28","0.45","62","CA-2017-154767","77","2017-06-28 00:00:00","Paterson","New Jersey","East","United States","7501","2017-06-30 00:00:00","Second Class","77","Becky Pak","Consumer"
"738","Global Armless Task Chair, Royal Blue","Furniture","Chairs","Global","5098","CA-2017-154767","738","2","0","21","0.17","122","CA-2017-154767","77","2017-06-28 00:00:00","Paterson","New Jersey","East","United States","7501","2017-06-30 00:00:00","Second Class","77","Becky Pak","Consumer"
"815","Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter","Office Supplies","Appliances","Holmes","5099","CA-2017-154767","815","4","0","121","0.44","275","CA-2017-154767","77","2017-06-28 00:00:00","Paterson","New Jersey","East","United States","7501","2017-06-30 00:00:00","Second Class","77","Becky Pak","Consumer"
"1586","Tuff Stuff Recycled Round Ring Binders","Office Supplies","Binders","Other","5100","CA-2017-154788","1586","2","0.2","3","0.36","8","CA-2017-154788","388","2017-04-30 00:00:00","New York City","New York","East","United States","10011","2017-05-04 00:00:00","Standard Class","388","John Lee","Consumer"
"1734","Xerox 1939","Office Supplies","Paper","Xerox","5101","CA-2017-154998","1734","2","0","18","0.48","38","CA-2017-154998","271","2017-04-07 00:00:00","Lakewood","New Jersey","East","United States","8701","2017-04-09 00:00:00","First Class","271","Erin Smith","Corporate"
"1228","Ooma Telo VoIP Home Phone System","Technology","Phones","Other","5102","CA-2017-155005","1228","3","0","94","0.25","378","CA-2017-155005","669","2017-06-13 00:00:00","Jackson","Michigan","Central","United States","49201","2017-06-15 00:00:00","Second Class","669","Sample Company A","Home Office"
"152","Astroparche Fine Business Paper","Office Supplies","Paper","Other","5103","CA-2017-155033","152","2","0","5","0.48","11","CA-2017-155033","164","2017-10-07 00:00:00","Los Angeles","California","West","United States","90032","2017-10-12 00:00:00","Standard Class","164","Cindy Chapman","Consumer"
"1075","Memorex Froggy Flash Drive 4 GB","Technology","Accessories","Memorex","5104","CA-2017-155138","1075","4","0.2","8","0.24","35","CA-2017-155138","371","2017-09-08 00:00:00","Monroe","North Carolina","South","United States","28110","2017-09-12 00:00:00","Standard Class","371","Jill Matthias","Consumer"
"1270","Petty Cash Envelope","Office Supplies","Paper","Other","5105","CA-2017-155138","1270","3","0.2","23","0.36","65","CA-2017-155138","371","2017-09-08 00:00:00","Monroe","North Carolina","South","United States","28110","2017-09-12 00:00:00","Standard Class","371","Jill Matthias","Consumer"
"633","Fellowes Advanced Computer Series Surge Protectors","Office Supplies","Appliances","Fellowes","5106","CA-2017-155166","633","1","0","7","0.28","26","CA-2017-155166","103","2017-12-26 00:00:00","Vineland","New Jersey","East","United States","8360","2018-01-02 00:00:00","Standard Class","103","Brenda Bowman","Corporate"
"1182","Novimex Turbo Task Chair","Furniture","Chairs","Novimex","5107","CA-2017-155166","1182","3","0","26","0.12","213","CA-2017-155166","103","2017-12-26 00:00:00","Vineland","New Jersey","East","United States","8360","2018-01-02 00:00:00","Standard Class","103","Brenda Bowman","Corporate"
"1347","REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages","Office Supplies","Paper","REDIFORM","5108","CA-2017-155187","1347","5","0","21","0.5","42","CA-2017-155187","451","2017-09-24 00:00:00","Los Angeles","California","West","United States","90004","2017-09-26 00:00:00","Second Class","451","Laura Armstrong","Corporate"
"1555","Tennsco Lockers, Gray","Office Supplies","Storage","Tennsco","5109","CA-2017-155187","1555","2","0","3","0.07","42","CA-2017-155187","451","2017-09-24 00:00:00","Los Angeles","California","West","United States","90004","2017-09-26 00:00:00","Second Class","451","Laura Armstrong","Corporate"
"1268","Personal Filing Tote with Lid, Black/Gray","Office Supplies","Storage","Other","5110","CA-2017-155383","1268","3","0","13","0.28","47","CA-2017-155383","711","2017-12-17 00:00:00","Seattle","Washington","West","United States","98115","2017-12-22 00:00:00","Standard Class","711","Steve Carroll","Home Office"
"1829","Xerox 224","Office Supplies","Paper","Xerox","5111","CA-2017-155439","1829","4","0","12","0.48","26","CA-2017-155439","584","2017-09-14 00:00:00","Columbia","South Carolina","South","United States","29203","2017-09-18 00:00:00","Standard Class","584","Parhena Norris","Home Office"
"924","Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink","Technology","Accessories","Imation","5112","CA-2017-155446","924","7","0","4","0.21","21","CA-2017-155446","735","2017-12-16 00:00:00","San Diego","California","West","United States","92024","2017-12-23 00:00:00","Standard Class","735","Tanja Norvell","Home Office"
"664","Fellowes Twister Kit, Gray/Clear, 3/pkg","Office Supplies","Binders","Fellowes","5113","CA-2017-155474","664","3","0.2","6","0.31","19","CA-2017-155474","147","2017-07-08 00:00:00","Seattle","Washington","West","United States","98105","2017-07-14 00:00:00","Standard Class","147","Chris Cortes","Consumer"
"1022","Logitech Mobile Speakerphone P710e - speaker phone","Technology","Phones","Logitech","5114","CA-2017-155474","1022","1","0.2","9","0.09","108","CA-2017-155474","147","2017-07-08 00:00:00","Seattle","Washington","West","United States","98105","2017-07-14 00:00:00","Standard Class","147","Chris Cortes","Consumer"
"1507","Staples","Office Supplies","Fasteners","Other","5115","CA-2017-155481","1507","7","0.2","5","0.33","17","CA-2017-155481","214","2017-09-01 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2017-09-05 00:00:00","Standard Class","214","Dean Katz","Corporate"
"137","Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5","Technology","Phones","Anker","5116","CA-2017-155481","137","2","0.4","-5","-0.2","24","CA-2017-155481","214","2017-09-01 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2017-09-05 00:00:00","Standard Class","214","Dean Katz","Corporate"
"1532","Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""","Office Supplies","Paper","Other","5117","CA-2017-155481","1532","6","0.2","10","0.33","30","CA-2017-155481","214","2017-09-01 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2017-09-05 00:00:00","Standard Class","214","Dean Katz","Corporate"
"350","Boston 16801 Nautilus Battery Pencil Sharpener","Office Supplies","Art","Boston","5118","CA-2017-155488","350","2","0","11","0.26","44","CA-2017-155488","285","2017-11-13 00:00:00","Vancouver","Washington","West","United States","98661","2017-11-17 00:00:00","Standard Class","285","Frank Merwin","Home Office"
"1504","Staple remover","Office Supplies","Supplies","Staple remover","5119","CA-2017-155516","1504","2","0","0","0.02","7","CA-2017-155516","526","2017-10-21 00:00:00","Manchester","Connecticut","East","United States","6040","2017-10-21 00:00:00","Same Day","526","Michael Kennedy","Corporate"
"1630","Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders","Office Supplies","Binders","Wilson Jones","5120","CA-2017-155516","1630","4","0","10","0.45","23","CA-2017-155516","526","2017-10-21 00:00:00","Manchester","Connecticut","East","United States","6040","2017-10-21 00:00:00","Same Day","526","Michael Kennedy","Corporate"
"1271","Pizazz Global Quick File","Office Supplies","Storage","Other","5121","CA-2017-155516","1271","7","0","29","0.28","105","CA-2017-155516","526","2017-10-21 00:00:00","Manchester","Connecticut","East","United States","6040","2017-10-21 00:00:00","Same Day","526","Michael Kennedy","Corporate"
"168","Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors","Furniture","Bookcases","Atlantic","5122","CA-2017-155516","168","4","0","271","0.26","1044","CA-2017-155516","526","2017-10-21 00:00:00","Manchester","Connecticut","East","United States","6040","2017-10-21 00:00:00","Same Day","526","Michael Kennedy","Corporate"
"367","Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","Furniture","Tables","Bretford","5123","CA-2017-155530","367","6","0.2","-326","-0.16","2004","CA-2017-155530","143","2017-12-17 00:00:00","San Francisco","California","West","United States","94122","2017-12-21 00:00:00","Standard Class","143","Charles McCrossin","Consumer"
"98","Adams Telephone Message Books, 5 1/4” x 11”","Office Supplies","Paper","Adams","5124","CA-2017-155551","98","2","0.2","3","0.34","10","CA-2017-155551","171","2017-04-18 00:00:00","Elmhurst","Illinois","Central","United States","60126","2017-04-23 00:00:00","Standard Class","171","Clay Rozendal","Home Office"
"1382","Safco Industrial Wire Shelving","Office Supplies","Storage","SAFCO","5125","CA-2017-155551","1382","3","0.2","-49","-0.21","230","CA-2017-155551","171","2017-04-18 00:00:00","Elmhurst","Illinois","Central","United States","60126","2017-04-23 00:00:00","Standard Class","171","Clay Rozendal","Home Office"
"671","Fiskars Softgrip Scissors","Office Supplies","Supplies","Fiskars","5126","CA-2017-155565","671","5","0","15","0.28","55","CA-2017-155565","250","2017-05-28 00:00:00","New York City","New York","East","United States","10035","2017-05-28 00:00:00","Same Day","250","Edward Hooks","Corporate"
"538","Easy-staple paper","Office Supplies","Paper","Easy-staple paper","5127","CA-2017-155670","538","3","0.2","3","0.31","10","CA-2017-155670","270","2017-08-13 00:00:00","Jacksonville","North Carolina","South","United States","28540","2017-08-17 00:00:00","Second Class","270","Erin Mull","Consumer"
"68","Acco Translucent Poly Ring Binders","Office Supplies","Binders","Acco","5128","CA-2017-155670","68","8","0.7","-8","-0.73","11","CA-2017-155670","270","2017-08-13 00:00:00","Jacksonville","North Carolina","South","United States","28540","2017-08-17 00:00:00","Second Class","270","Erin Mull","Consumer"
"736","Global Adaptabilities Conference Tables","Furniture","Tables","Global","5129","CA-2017-155747","736","2","0.4","-118","-0.35","337","CA-2017-155747","378","2017-06-14 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2017-06-21 00:00:00","Standard Class","378","Jim Sink","Corporate"
"1004","Logitech diNovo Edge Keyboard","Technology","Accessories","Logitech","5130","CA-2017-155845","1004","7","0.2","52","0.04","1400","CA-2017-155845","148","2017-08-12 00:00:00","Carrollton","Texas","Central","United States","75007","2017-08-15 00:00:00","Second Class","148","Chris McAfee","Consumer"
"295","Belkin F5C206VTEL 6 Outlet Surge","Office Supplies","Appliances","Belkin","5131","CA-2017-155978","295","2","0","14","0.3","46","CA-2017-155978","746","2017-08-01 00:00:00","Riverside","California","West","United States","92503","2017-08-01 00:00:00","Same Day","746","Thomas Seio","Corporate"
"144","Apple iPhone 5","Technology","Phones","Apple","5132","CA-2017-155978","144","2","0.2","91","0.09","1040","CA-2017-155978","746","2017-08-01 00:00:00","Riverside","California","West","United States","92503","2017-08-01 00:00:00","Same Day","746","Thomas Seio","Corporate"
"1618","Westinghouse Clip-On Gooseneck Lamps","Furniture","Furnishings","Westinghouse","5133","CA-2017-155992","1618","5","0","11","0.26","42","CA-2017-155992","147","2017-10-01 00:00:00","La Porte","Indiana","Central","United States","46350","2017-10-02 00:00:00","First Class","147","Chris Cortes","Consumer"
"1276","Plantronics Cordless Phone Headset with In-line Volume - M214C","Technology","Phones","Plantronics","5134","CA-2017-155992","1276","2","0","19","0.27","70","CA-2017-155992","147","2017-10-01 00:00:00","La Porte","Indiana","Central","United States","46350","2017-10-02 00:00:00","First Class","147","Chris Cortes","Consumer"
"699","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""","Office Supplies","Binders","GBC","5135","CA-2017-156139","699","3","0.2","13","0.35","38","CA-2017-156139","77","2017-12-31 00:00:00","San Francisco","California","West","United States","94109","2018-01-06 00:00:00","Standard Class","77","Becky Pak","Consumer"
"268","Avery Round Ring Poly Binders","Office Supplies","Binders","Avery","5136","CA-2017-156251","268","3","0","4","0.49","9","CA-2017-156251","743","2017-08-13 00:00:00","West Allis","Wisconsin","Central","United States","53214","2017-08-18 00:00:00","Second Class","743","Theresa Swint","Corporate"
"1196","O'Sullivan Living Dimensions 2-Shelf Bookcases","Furniture","Bookcases","O'Sullivan","5137","CA-2017-156251","1196","2","0","24","0.1","242","CA-2017-156251","743","2017-08-13 00:00:00","West Allis","Wisconsin","Central","United States","53214","2017-08-18 00:00:00","Second Class","743","Theresa Swint","Corporate"
"1845","XtraLife ClearVue Slant-D Ring Binders by Cardinal","Office Supplies","Binders","XtraLife","5138","CA-2017-156265","1845","2","0.2","5","0.38","13","CA-2017-156265","68","2017-08-02 00:00:00","Los Angeles","California","West","United States","90032","2017-08-04 00:00:00","Second Class","68","Barry Französisch","Corporate"
"282","Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops","Furniture","Tables","Barricks","5139","CA-2017-156265","282","2","0.2","15","0.11","136","CA-2017-156265","68","2017-08-02 00:00:00","Los Angeles","California","West","United States","90032","2017-08-04 00:00:00","Second Class","68","Barry Französisch","Corporate"
"1175","Nortel Business Series Terminal T7208 Digital phone","Technology","Phones","Nortel","5140","CA-2017-156265","1175","3","0.2","33","0.1","334","CA-2017-156265","68","2017-08-02 00:00:00","Los Angeles","California","West","United States","90032","2017-08-04 00:00:00","Second Class","68","Barry Französisch","Corporate"
"758","Global Leather & Oak Executive Chair, Burgundy","Furniture","Chairs","Global","5141","CA-2017-156300","758","5","0","60","0.08","754","CA-2017-156300","771","2017-12-29 00:00:00","Milwaukee","Wisconsin","Central","United States","53209","2018-01-02 00:00:00","Standard Class","771","Troy Blackwell","Consumer"
"1504","Staple remover","Office Supplies","Supplies","Staple remover","5142","CA-2017-156503","1504","2","0.2","1","0.11","13","CA-2017-156503","560","2017-10-14 00:00:00","Jacksonville","North Carolina","South","United States","28540","2017-10-20 00:00:00","Standard Class","560","Nathan Cano","Consumer"
"1058","Maxell 4.7GB DVD-R","Technology","Accessories","Maxell","5143","CA-2017-156503","1058","1","0.2","6","0.26","23","CA-2017-156503","560","2017-10-14 00:00:00","Jacksonville","North Carolina","South","United States","28540","2017-10-20 00:00:00","Standard Class","560","Nathan Cano","Consumer"
"1623","White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes","Office Supplies","Envelopes","Other","5144","CA-2017-156503","1623","4","0.2","13","0.38","35","CA-2017-156503","560","2017-10-14 00:00:00","Jacksonville","North Carolina","South","United States","28540","2017-10-20 00:00:00","Standard Class","560","Nathan Cano","Consumer"
"1709","Xerox 1916","Office Supplies","Paper","Xerox","5145","CA-2017-156503","1709","1","0.2","15","0.38","39","CA-2017-156503","560","2017-10-14 00:00:00","Jacksonville","North Carolina","South","United States","28540","2017-10-20 00:00:00","Standard Class","560","Nathan Cano","Consumer"
"1740","Xerox 1944","Office Supplies","Paper","Xerox","5146","CA-2017-156503","1740","3","0.2","34","0.36","93","CA-2017-156503","560","2017-10-14 00:00:00","Jacksonville","North Carolina","South","United States","28540","2017-10-20 00:00:00","Standard Class","560","Nathan Cano","Consumer"
"1380","SAFCO Folding Chair Trolley","Furniture","Chairs","SAFCO","5147","CA-2017-156503","1380","1","0.2","10","0.1","103","CA-2017-156503","560","2017-10-14 00:00:00","Jacksonville","North Carolina","South","United States","28540","2017-10-20 00:00:00","Standard Class","560","Nathan Cano","Consumer"
"1149","Newell 333","Office Supplies","Art","Newell","5148","CA-2017-156573","1149","2","0.2","0","0.08","4","CA-2017-156573","623","2017-05-29 00:00:00","Nashville","Tennessee","South","United States","37211","2017-06-02 00:00:00","Standard Class","623","Raymond Buch","Consumer"
"705","GBC ProClick Spines for 32-Hole Punch","Office Supplies","Binders","GBC","5149","CA-2017-156573","705","3","0.7","-9","-0.77","11","CA-2017-156573","623","2017-05-29 00:00:00","Nashville","Tennessee","South","United States","37211","2017-06-02 00:00:00","Standard Class","623","Raymond Buch","Consumer"
"25","3M Polarizing Light Filter Sleeves","Furniture","Furnishings","3M","5150","CA-2017-156573","25","3","0.2","15","0.33","45","CA-2017-156573","623","2017-05-29 00:00:00","Nashville","Tennessee","South","United States","37211","2017-06-02 00:00:00","Standard Class","623","Raymond Buch","Consumer"
"1162","Newell 345","Office Supplies","Art","Newell","5151","CA-2017-156685","1162","3","0.2","4","0.08","48","CA-2017-156685","681","2017-07-08 00:00:00","Arlington","Texas","Central","United States","76017","2017-07-10 00:00:00","Second Class","681","Scot Coram","Corporate"
"439","Cisco SPA 502G IP Phone","Technology","Phones","Cisco","5152","CA-2017-156685","439","9","0.2","108","0.13","864","CA-2017-156685","681","2017-07-08 00:00:00","Arlington","Texas","Central","United States","76017","2017-07-10 00:00:00","Second Class","681","Scot Coram","Corporate"
"93","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","Office Supplies","Paper","Adams","5153","CA-2017-156748","93","2","0","6","0.46","14","CA-2017-156748","117","2017-11-30 00:00:00","Detroit","Michigan","Central","United States","48227","2017-12-06 00:00:00","Standard Class","117","Bruce Stewart","Consumer"
"1347","REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages","Office Supplies","Paper","REDIFORM","5154","CA-2017-156748","1347","4","0","17","0.5","33","CA-2017-156748","117","2017-11-30 00:00:00","Detroit","Michigan","Central","United States","48227","2017-12-06 00:00:00","Standard Class","117","Bruce Stewart","Consumer"
"807","High-Back Leather Manager's Chair","Furniture","Chairs","Other","5155","CA-2017-156748","807","3","0","35","0.09","390","CA-2017-156748","117","2017-11-30 00:00:00","Detroit","Michigan","Central","United States","48227","2017-12-06 00:00:00","Standard Class","117","Bruce Stewart","Consumer"
"1444","Sensible Storage WireTech Storage Systems","Office Supplies","Storage","Other","5156","CA-2017-156748","1444","7","0","25","0.05","497","CA-2017-156748","117","2017-11-30 00:00:00","Detroit","Michigan","Central","United States","48227","2017-12-06 00:00:00","Standard Class","117","Bruce Stewart","Consumer"
"44","Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity","Office Supplies","Binders","Acco","5157","CA-2017-156811","44","3","0.2","8","0.31","25","CA-2017-156811","73","2017-10-27 00:00:00","San Francisco","California","West","United States","94122","2017-11-02 00:00:00","Standard Class","73","Bart Pistole","Corporate"
"1502","Staple holder","Office Supplies","Appliances","Staple holder","5158","CA-2017-156811","1502","4","0","12","0.27","44","CA-2017-156811","73","2017-10-27 00:00:00","San Francisco","California","West","United States","94122","2017-11-02 00:00:00","Standard Class","73","Bart Pistole","Corporate"
"1477","Southworth 25% Cotton Antique Laid Paper & Envelopes","Office Supplies","Paper","Southworth","5159","CA-2017-157000","1477","3","0.2","6","0.31","20","CA-2017-157000","24","2017-07-16 00:00:00","Grand Prairie","Texas","Central","United States","75051","2017-07-22 00:00:00","Standard Class","24","Alice McCarthy","Corporate"
"1268","Personal Filing Tote with Lid, Black/Gray","Office Supplies","Storage","Other","5160","CA-2017-157000","1268","3","0.2","4","0.1","37","CA-2017-157000","24","2017-07-16 00:00:00","Grand Prairie","Texas","Central","United States","75051","2017-07-22 00:00:00","Standard Class","24","Alice McCarthy","Corporate"
"1343","Recycled Pressboard Report Cover with Reinforced Top Hinge","Office Supplies","Binders","Other","5161","CA-2017-157161","1343","2","0","3","0.49","6","CA-2017-157161","392","2017-07-16 00:00:00","Columbia","South Carolina","South","United States","29203","2017-07-20 00:00:00","Second Class","392","Jonathan Doherty","Corporate"
"1292","Poly String Tie Envelopes","Office Supplies","Envelopes","Poly","5162","CA-2017-157161","1292","5","0","5","0.47","10","CA-2017-157161","392","2017-07-16 00:00:00","Columbia","South Carolina","South","United States","29203","2017-07-20 00:00:00","Second Class","392","Jonathan Doherty","Corporate"
"540","Eberhard Faber 3 1/2"" Golf Pencils","Office Supplies","Art","Other","5163","CA-2017-157161","540","3","0","6","0.25","22","CA-2017-157161","392","2017-07-16 00:00:00","Columbia","South Carolina","South","United States","29203","2017-07-20 00:00:00","Second Class","392","Jonathan Doherty","Corporate"
"1652","Wilson Jones Turn Tabs Binder Tool for Ring Binders","Office Supplies","Binders","Wilson Jones","5164","CA-2017-157161","1652","5","0","11","0.46","24","CA-2017-157161","392","2017-07-16 00:00:00","Columbia","South Carolina","South","United States","29203","2017-07-20 00:00:00","Second Class","392","Jonathan Doherty","Corporate"
"880","HP Office Paper (20Lb. and 87 Bright)","Office Supplies","Paper","HP","5165","CA-2017-157161","880","9","0","29","0.48","60","CA-2017-157161","392","2017-07-16 00:00:00","Columbia","South Carolina","South","United States","29203","2017-07-20 00:00:00","Second Class","392","Jonathan Doherty","Corporate"
"921","Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB","Technology","Accessories","Imation","5166","CA-2017-157161","921","2","0","18","0.24","76","CA-2017-157161","392","2017-07-16 00:00:00","Columbia","South Carolina","South","United States","29203","2017-07-20 00:00:00","Second Class","392","Jonathan Doherty","Corporate"
"784","Griffin GC36547 PowerJolt SE Lightning Charger","Technology","Phones","Griffin","5167","CA-2017-157217","784","2","0.2","4","0.13","36","CA-2017-157217","767","2017-07-19 00:00:00","San Francisco","California","West","United States","94110","2017-07-21 00:00:00","First Class","767","Tracy Collins","Home Office"
"1008","Logitech G35 7.1-Channel Surround Sound Headset","Technology","Accessories","Logitech","5168","CA-2017-157217","1008","3","0","133","0.34","390","CA-2017-157217","767","2017-07-19 00:00:00","San Francisco","California","West","United States","94110","2017-07-21 00:00:00","First Class","767","Tracy Collins","Home Office"
"825","Hon 4070 Series Pagoda Round Back Stacking Chairs","Furniture","Chairs","Hon","5169","CA-2017-157245","825","2","0","180","0.28","642","CA-2017-157245","453","2017-05-19 00:00:00","Arlington","Virginia","South","United States","22204","2017-05-24 00:00:00","Standard Class","453","Laurel Elliston","Consumer"
"1040","Luxo Adjustable Task Clamp Lamp","Furniture","Furnishings","Luxo","5170","CA-2017-157259","1040","9","0","208","0.26","800","CA-2017-157259","368","2017-12-24 00:00:00","New York City","New York","East","United States","10035","2017-12-28 00:00:00","Standard Class","368","Jessica Myrick","Consumer"
"1652","Wilson Jones Turn Tabs Binder Tool for Ring Binders","Office Supplies","Binders","Wilson Jones","5171","CA-2017-157266","1652","2","0","4","0.46","10","CA-2017-157266","751","2017-05-26 00:00:00","Washington","District of Columbia","East","United States","20016","2017-06-01 00:00:00","Standard Class","751","Toby Braunhardt","Consumer"
"1532","Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""","Office Supplies","Paper","Other","5172","CA-2017-157266","1532","2","0","6","0.46","13","CA-2017-157266","751","2017-05-26 00:00:00","Washington","District of Columbia","East","United States","20016","2017-06-01 00:00:00","Standard Class","751","Toby Braunhardt","Consumer"
"1621","Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)","Office Supplies","Paper","Other","5173","CA-2017-157266","1621","3","0","9","0.48","19","CA-2017-157266","751","2017-05-26 00:00:00","Washington","District of Columbia","East","United States","20016","2017-06-01 00:00:00","Standard Class","751","Toby Braunhardt","Consumer"
"32","9-3/4 Diameter Round Wall Clock","Furniture","Furnishings","Other","5174","CA-2017-157266","32","3","0","17","0.42","41","CA-2017-157266","751","2017-05-26 00:00:00","Washington","District of Columbia","East","United States","20016","2017-06-01 00:00:00","Standard Class","751","Toby Braunhardt","Consumer"
"1094","Microsoft Natural Ergonomic Keyboard 4000","Technology","Accessories","Microsoft","5175","CA-2017-157280","1094","3","0","19","0.21","90","CA-2017-157280","474","2017-11-05 00:00:00","Virginia Beach","Virginia","South","United States","23464","2017-11-07 00:00:00","First Class","474","Liz Willingham","Consumer"
"26","3M Polarizing Task Lamp with Clamp Arm, Light Gray","Furniture","Furnishings","3M","5176","CA-2017-157280","26","2","0","71","0.26","274","CA-2017-157280","474","2017-11-05 00:00:00","Virginia Beach","Virginia","South","United States","23464","2017-11-07 00:00:00","First Class","474","Liz Willingham","Consumer"
"1539","Tenex Chairmat w/ Average Lip, 45"" x 53""","Furniture","Furnishings","Tenex","5177","CA-2017-157280","1539","5","0","76","0.1","757","CA-2017-157280","474","2017-11-05 00:00:00","Virginia Beach","Virginia","South","United States","23464","2017-11-07 00:00:00","First Class","474","Liz Willingham","Consumer"
"1844","XtraLife ClearVue Slant-D Ring Binder, White, 3""","Office Supplies","Binders","XtraLife","5178","CA-2017-157336","1844","6","0","41","0.46","88","CA-2017-157336","699","2017-12-01 00:00:00","Fairfield","Connecticut","East","United States","6824","2017-12-05 00:00:00","Second Class","699","Shirley Jackson","Consumer"
"836","Hon Every-Day Series Multi-Task Chairs","Furniture","Chairs","Hon","5179","CA-2017-157336","836","4","0","150","0.2","752","CA-2017-157336","699","2017-12-01 00:00:00","Fairfield","Connecticut","East","United States","6824","2017-12-05 00:00:00","Second Class","699","Shirley Jackson","Consumer"
"512","Deluxe Chalkboard Eraser Cleaner","Office Supplies","Art","Other","5180","CA-2017-157364","512","2","0.2","6","0.33","18","CA-2017-157364","473","2017-11-19 00:00:00","Jacksonville","North Carolina","South","United States","28540","2017-11-21 00:00:00","First Class","473","Liz Thompson","Consumer"
"590","Eldon Spacemaker Box, Quick-Snap Lid, Clear","Office Supplies","Art","Eldon","5181","CA-2017-157511","590","1","0.2","0","0.14","3","CA-2017-157511","690","2017-09-18 00:00:00","Columbus","Ohio","East","United States","43229","2017-09-20 00:00:00","First Class","690","Seth Vernon","Consumer"
"582","Eldon Pizzaz Desk Accessories","Furniture","Furnishings","Eldon","5182","CA-2017-157511","582","3","0.2","2","0.3","5","CA-2017-157511","690","2017-09-18 00:00:00","Columbus","Ohio","East","United States","43229","2017-09-20 00:00:00","First Class","690","Seth Vernon","Consumer"
"1457","Situations Contoured Folding Chairs, 4/Set","Furniture","Chairs","Other","5183","CA-2017-157511","1457","2","0.3","-7","-0.07","99","CA-2017-157511","690","2017-09-18 00:00:00","Columbus","Ohio","East","United States","43229","2017-09-20 00:00:00","First Class","690","Seth Vernon","Consumer"
